Rank,RO,ST,Locid,City,Airport Name,S/L,Hub,CY 08 Boardings,CY07 Boardings,% Change
1960.0,GL,OH,USE,Wauseon,Fulton County,GA,None,4.0,14.0,-0.7143
1979.0,GL,OH,4I3,Mount Vernon,Knox County,GA,None,3.0,55.0,-0.9455
1998.0,GL,OH,DFI,Defiance,Defiance Memorial,GA,None,3.0,0.0,0.0
2021.0,GL,OH,RZT,Chillicothe,Ross County,GA,None,3.0,5.0,-0.4
2053.0,GL,OH,3G4,Ashland,Ashland County,GA,None,2.0,0.0,0.0
2205.0,GL,OH,CDI,Cambridge,Cambridge Municipal,GA,None,1.0,0.0,0.0
67.0,SW,OK,OKC,Oklahoma City,Will Rogers World,P,S,1838709.0,1840760.0,-0.0011
74.0,SW,OK,TUL,Tulsa,Tulsa International,P,S,1606622.0,1621017.0,-0.0089
238.0,SW,OK,LAW,Lawton,Lawton-Fort Sill Regional,P,N,77533.0,54728.0,0.4167
565.0,SW,OK,SWO,Stillwater,Stillwater Regional,GA,None,2277.0,2230.0,0.0211
659.0,SW,OK,TIK,Oklahoma City,Tinker AFB,GA,None,1241.0,1090.0,0.1385
695.0,SW,OK,CSM,Burns Flat,Clinton-Sherman,GA,None,897.0,23.0,38.0
713.0,SW,OK,DUC,Duncan,Halliburton Field,GA,None,754.0,0.0,0.0
876.0,SW,OK,PWA,Oklahoma City,Wiley Post,GA,None,216.0,192.0,0.125
889.0,SW,OK,BFK,Buffalo,Buffalo Municipal,GA,None,193.0,0.0,0.0
1009.0,SW,OK,GUY,Guymon,Guymon Municipal,GA,None,98.0,34.0,1.8824
1050.0,SW,OK,LTS,Altus,Altus AFB,GA,None,78.0,54.0,0.4444
1067.0,SW,OK,OUN,Norman,University of Oklahoma Westheimer,GA,None,70.0,16.0,3.375
1468.0,SW,OK,PNC,Ponca City,Ponca City Regional,GA,None,16.0,18.0,-0.1111
1540.0,SW,OK,17K,Boise City,Boise City,GA,None,12.0,0.0,0.0
1636.0,SW,OK,WDG,Enid,Enid Woodring Regional,GA,None,10.0,3.0,2.3333
1648.0,SW,OK,ADM,Ardmore,Ardmore Municipal,GA,None,9.0,9.0,0.0
1683.0,SW,OK,AVK,Alva,Alva Regional,GA,None,8.0,4.0,1.0
1799.0,SW,OK,HSD,Oklahoma City,Sundance Airpark,GA,None,6.0,0.0,0.0
1821.0,SW,OK,RVS,Tulsa,Richard Lloyd Jones Jr,GA,None,6.0,31.0,-0.8065
1839.0,SW,OK,5O1,Vici,Vici Municipal,GA,None,5.0,0.0,0.0
1884.0,SW,OK,WWR,Woodward,West Woodward,GA,None,5.0,0.0,0.0
1907.0,SW,OK,ADH,Ada,Ada Municipal,GA,None,4.0,12.0,-0.6667
1934.0,SW,OK,MIO,Miami,Miami Municipal,GA,None,4.0,6.0,-0.3333
2087.0,SW,OK,CLK,Clinton,Clinton Regional,GA,None,2.0,0.0,0.0
2109.0,SW,OK,GCM,Claremore,Claremore Regional,GA,None,2.0,0.0,0.0
2180.0,SW,OK,4O4,Idabel,McCurtain County Regional,GA,None,1.0,0.0,0.0
2197.0,SW,OK,AXS,Altus,Altus/Quartz Mountain Regional,GA,None,1.0,0.0,0.0
2208.0,SW,OK,CHK,Chickasha,Chickasha Municipal,GA,None,1.0,0.0,0.0
2250.0,SW,OK,MLC,McAlester,McAlester Regional,GA,None,1.0,4.0,-0.75
2265.0,SW,OK,RCE,Oklahoma City,Clarence E Page Municipal,GA,None,1.0,0.0,0.0
30.0,NM,OR,PDX,Portland,Portland International,P,M,7090526.0,7281057.0,-0.0262
141.0,NM,OR,EUG,Eugene,Mahlon Sweet Field,P,N,358819.0,379089.0,-0.0535
152.0,NM,OR,MFR,Medford,Rogue Valley International - Medford,P,N,287688.0,311246.0,-0.0757
167.0,NM,OR,RDM,Redmond,Roberts Field,P,N,235192.0,236901.0,-0.0072
292.0,NM,OR,OTH,North Bend,Southwest Oregon Regional,P,N,35458.0,38024.0,-0.0675
315.0,NM,OR,LMT,Klamath Falls,Klamath Falls,P,N,26970.0,28822.0,-0.0643
360.0,NM,OR,SLE,Salem,McNary Field,P,N,15205.0,12979.0,0.1715
433.0,NM,OR,PDT,Pendleton,Eastern Oregon Regional at Pendleton,CS,None,7217.0,7541.0,-0.043
604.0,NM,OR,AST,Astoria,Astoria Regional,GA,None,1851.0,2646.0,-0.3005
712.0,NM,OR,BKE,Baker City,Baker City Municipal,GA,None,756.0,603.0,0.2537
746.0,NM,OR,UAO,Aurora,Aurora State,GA,None,583.0,16451.0,-0.9646
846.0,NM,OR,BDN,Bend,Bend Municipal,GA,None,279.0,11.0,24.3636
1003.0,NM,OR,48OR,Roseburg,Lookingglass,GA,None,100.0,0.0,0.0
1062.0,NM,OR,HIO,Portland,Portland-Hillsboro,GA,None,73.0,420.0,-0.8262
1139.0,NM,OR,S03,Ashland,Ashland Municipal-Sumner Parker Field,GA,None,49.0,5.0,8.8
1152.0,NM,OR,LKV,Lakeview,Lake County,GA,None,47.0,17.0,1.7647
1153.0,NM,OR,RBG,Roseburg,Roseburg Regional,GA,None,47.0,26.0,0.8077
1211.0,NM,OR,DLS,The Dalles,Columbia Gorge Regional/The Dalles Municipal,GA,None,37.0,0.0,0.0
1243.0,NM,OR,MMV,McMinnville,McMinnville Municipal,GA,None,33.0,72.0,-0.5417
1315.0,NM,OR,CVO,Corvallis,Corvallis Municipal,GA,None,25.0,14.0,0.7857
1355.0,NM,OR,ONP,Newport,Newport Municipal,GA,None,23.0,28.0,-0.1786
1494.0,NM,OR,4S2,Hood River,Ken Jernstedt Airfield,GA,None,14.0,0.0,0.0
1512.0,NM,OR,TTD,Portland,Portland-Troutdale,GA,None,14.0,0.0,0.0
1529.0,NM,OR,LGD,La Grande,La Grande/Union County,GA,None,13.0,20.0,-0.35
1571.0,NM,OR,3S8,Grants Pass,Grants Pass,GA,None,11.0,0.0,0.0
1573.0,NM,OR,4S1,Gold Beach,Gold Beach Municipal,GA,None,11.0,86.0,-0.8721
1651.0,NM,OR,BNO,Burns,Burns Municipal,GA,None,9.0,36.0,-0.75
1708.0,NM,OR,S21,Sunriver,Sunriver,GA,None,8.0,14.0,-0.4286
1899.0,NM,OR,62S,Christmas Valley,Christmas Valley,GA,None,4.0,0.0,0.0
1925.0,NM,OR,HRI,Hermiston,Hermiston Municipal,GA,None,4.0,48.0,-0.9167
2137.0,NM,OR,ONO,Ontario,Ontario Municipal,GA,None,2.0,18.0,-0.8889
2200.0,NM,OR,BOK,Brookings,Brookings,GA,None,1.0,22.0,-0.9545
2223.0,NM,OR,GCD,John Day,Grant County Regional/Ogilvie Field,GA,None,1.0,251.0,-0.996
2246.0,NM,OR,M50,Boardman,Boardman,GA,None,1.0,0.0,0.0
2269.0,NM,OR,S33,Madras,Madras Municipal,GA,None,1.0,0.0,0.0
2279.0,NM,OR,TMK,Tillamook,Tillamook,GA,None,1.0,0.0,0.0
18.0,EA,PA,PHL,Philadelphia,Philadelphia International,P,L,15586852.0,15656653.0,-0.0045
43.0,EA,PA,PIT,Pittsburgh,Pittsburgh International,P,M,4292546.0,4875883.0,-0.1196
107.0,EA,PA,MDT,Harrisburg,Harrisburg International,P,S,635627.0,643285.0,-0.0119
133.0,EA,PA,ABE,Allentown,Lehigh Valley International,P,S,392039.0,426687.0,-0.0812
170.0,EA,PA,AVP,Avoca,Wilkes-Barre/Scranton International,P,N,219745.0,219109.0,0.0029
206.0,EA,PA,UNV,State College,University Park,P,N,133777.0,144160.0,-0.072
209.0,EA,PA,ERI,Erie,Erie International/Tom Ridge Field,P,N,124667.0,142365.0,-0.1243
328.0,EA,PA,IPT,Williamsport,Williamsport Regional,P,N,23901.0,25464.0,-0.0614
339.0,EA,PA,LBE,Latrobe,Arnold Palmer Regional,P,N,18946.0,17593.0,0.0769
393.0,EA,PA,AOO,Altoona,Altoona-Blair County,P,N,11051.0,4246.0,1.6027
431.0,EA,PA,JST,Johnstown,John Murtha Johnstown-Cambria County,CS,None,7634.0,9733.0,-0.2157
467.0,EA,PA,BFD,Bradford,Bradford Regional,CS,None,4898.0,3104.0,0.578
519.0,EA,PA,DUJ,Brookville,Dubois Regional,CS,None,3230.0,7191.0,-0.5508
573.0,EA,PA,RDG,Reading,Reading Regional/Carl A Spaatz Field,GA,None,2170.0,2191.0,-0.0096
624.0,EA,PA,LNS,Lititz,Lancaster,GA,None,1673.0,5637.0,-0.7032
725.0,EA,PA,FKL,Franklin,Venango Regional,GA,None,681.0,1512.0,-0.5496
786.0,EA,PA,PNE,Philadelphia,Northeast Philadelphia,GA,None,410.0,507.0,-0.1913
797.0,EA,PA,NXX,Willow Grove,Willow Grove NAS Jrb,GA,None,381.0,140.0,1.7214
847.0,EA,PA,AGC,Pittsburgh,Allegheny County,GA,None,278.0,556.0,-0.5
852.0,EA,PA,LOM,Ambler,Wings Field,GA,None,269.0,436.0,-0.383
980.0,EA,PA,MQS,Coatesville,Chester County G O Carlson,GA,None,113.0,132.0,-0.1439
1049.0,EA,PA,AFJ,Washington,Washington County,GA,None,78.0,70.0,0.1143
1098.0,EA,PA,CXY,New Cumberland,Capital City,GA,None,59.0,112.0,-0.4732
1310.0,EA,PA,P72,Philadelphia,Penn's Landing,GA,None,26.0,19.0,0.3684
1325.0,EA,PA,THV,York,York,GA,None,25.0,43.0,-0.4186
1332.0,EA,PA,GKJ,Meadville,Port Meadville,GA,None,24.0,11.0,1.1818
1549.0,EA,PA,DYL,Doylestown,Doylestown,GA,None,12.0,6.0,1.0
1589.0,EA,PA,OQN,West Chester,Brandywine,GA,None,11.0,3.0,2.6667
1672.0,EA,PA,SEG,Selinsgrove,Penn Valley,GA,None,9.0,3.0,2.0
1684.0,EA,PA,AXQ,Clarion,Clarion County,GA,None,8.0,8.0,0.0
1719.0,EA,PA,22N,Lehighton,Jake Arner Memorial,GA,None,7.0,10.0,-0.3
1736.0,EA,PA,IDI,Indiana,Indiana County/Jimmy Stewart Field/,GA,None,7.0,2.0,2.5
1787.0,EA,PA,BTP,Butler,Butler County/K W Scholter Field,GA,None,6.0,54.0,-0.8889
1788.0,EA,PA,BVI,Beaver Falls,Beaver County,GA,None,6.0,0.0,0.0
1837.0,EA,PA,2G9,Somerset,Somerset County,GA,None,5.0,0.0,0.0
1860.0,EA,PA,LHV,Lock Haven,William T. Piper Memorial,GA,None,5.0,0.0,0.0
1866.0,EA,PA,N35,Punxsutawney,Punxsutawney Municipal,GA,None,5.0,0.0,0.0
1867.0,EA,PA,N47,Pottstown,Pottstown Municipal,GA,None,5.0,0.0,0.0
1873.0,EA,PA,PTW,Pottstown,Pottstown Limerick,GA,None,5.0,14.0,-0.6429
1876.0,EA,PA,RVL,Reedsville,Mifflin County,GA,None,5.0,1.0,4.0
1886.0,EA,PA,ZER,Pottsville,Schuylkill County /Joe Zerbey/,GA,None,5.0,7.0,-0.2857
1905.0,EA,PA,98PN,Allentown,Trauma Center,GA,None,4.0,0.0,0.0
1958.0,EA,PA,UCP,New Castle,New Castle Municipal,GA,None,4.0,544.0,-0.9926
1977.0,EA,PA,49PN,Danville,Geisinger,GA,None,3.0,0.0,0.0
2049.0,EA,PA,2PS9,Philadelphia,Albert Einstein Medical Center,GA,None,2.0,0.0,0.0
2062.0,EA,PA,5PN9,Harrisburg,Harrisburg Hospital,GA,None,2.0,0.0,0.0
2063.0,EA,PA,5PS1,Lancaster,Lancaster General Hospital,GA,None,2.0,0.0,0.0
2117.0,EA,PA,HZL,Hazleton,Hazleton Municipal,GA,None,2.0,15.0,-0.8667
2135.0,EA,PA,N68,Chambersburg,Franklin County Regional,GA,None,2.0,0.0,0.0
2164.0,EA,PA,03PS,Bellefonte,Ziggy's Field,GA,None,1.0,0.0,0.0
41.0,SO,PR,SJU,San Juan,Luis Munoz Marin International,P,M,4635798.0,5149177.0,-0.0997
166.0,SO,PR,BQN,Aguadilla,Rafael Hernandez,P,N,240270.0,196018.0,0.2258
213.0,SO,PR,PSE,Ponce,Mercedita,P,N,110159.0,118699.0,-0.0719
332.0,SO,PR,VQS,Isla De Vieques,Antonio Rivera Rodriguez,P,N,21517.0,15370.0,0.3999
368.0,SO,PR,SIG,San Juan,Fernando Luis Ribas Dominicci,P,N,13837.0,10548.0,0.3118
473.0,SO,PR,MAZ,Mayaguez,Eugenio Maria De Hostos,CS,None,4636.0,4844.0,-0.0429
9999.0,SO,PR,X95,Fajardo,Diego Jimenez Torres,GA,None,0.0,0.0,0.0
62.0,NE,RI,PVD,Warwick,Theodore Francis Green State,P,M,2342593.0,2499677.0,-0.0628
391.0,NE,RI,WST,Westerly,Westerly State,P,N,11201.0,9876.0,0.1342
403.0,NE,RI,BID,Block Island,Block Island State,P,N,10384.0,9383.0,0.1067
1046.0,NE,RI,OQU,North Kingstown,Quonset State,GA,None,80.0,77.0,0.039
1119.0,NE,RI,UUU,Newport,Newport State,GA,None,53.0,22.0,1.4091
1373.0,NE,RI,SFZ,Pawtucket,North Central State,GA,None,22.0,9.0,1.4444
84.0,SO,SC,CHS,Charleston,Charleston AFB/International,P,S,1174667.0,1145129.0,0.0258
103.0,SO,SC,MYR,Myrtle Beach,Myrtle Beach International,P,S,705430.0,804742.0,-0.1234
104.0,SO,SC,GSP,Greer,Greenville Spartanburg International,P,S,699805.0,774450.0,-0.0964
111.0,SO,SC,CAE,Columbia,Columbia Metropolitan,P,S,565938.0,620918.0,-0.0885
237.0,SO,SC,HXD,Hilton Head Island,Hilton Head,P,N,79912.0,84790.0,-0.0575
251.0,SO,SC,FLO,Florence,Florence Regional,P,N,64835.0,46452.0,0.3957
582.0,SO,SC,ARW,Beaufort,Beaufort County,GA,None,2083.0,0.0,0.0
619.0,SO,SC,SSC,Sumter,Shaw AFB,GA,None,1725.0,719.0,1.3992
699.0,SO,SC,GMU,Greenville,Greenville Downtown,GA,None,882.0,77.0,10.4545
751.0,SO,SC,AND,Anderson,Anderson Regional,GA,None,552.0,505.0,0.0931
829.0,SO,SC,JZI,Charleston,Charleston Executive,GA,None,319.0,148.0,1.1554
854.0,SO,SC,NBC,Beaufort,Beaufort MCAS /Merritt Field/,GA,None,264.0,84.0,2.1429
863.0,SO,SC,LRO,Mount Pleasant,Mt Pleasant Regional-Faison Field,GA,None,245.0,9.0,26.2222
900.0,SO,SC,CUB,Columbia,Jim Hamilton L.B. Owens,GA,None,179.0,12.0,13.9167
910.0,SO,SC,SPA,Spartanburg,Spartanburg Downtown Memorial,GA,None,172.0,24.0,6.1667
977.0,SO,SC,GGE,Georgetown,Georgetown County,GA,None,114.0,38.0,2.0
979.0,SO,SC,CRE,North Myrtle Beach,Grand Strand,GA,None,113.0,27.0,3.1852
991.0,SO,SC,GYH,Greenville,Donaldson Center,GA,None,105.0,16.0,5.5625
1080.0,SO,SC,MMT,Eastover,Mc Entire Jngb,GA,None,64.0,0.0,0.0
1126.0,SO,SC,UZA,Rock Hill,Rock Hill/York County/Bryant Field,GA,None,52.0,12.0,3.3333
1151.0,SO,SC,CEU,Seneca,Oconee County Regional,GA,None,47.0,8.0,4.875
1177.0,SO,SC,LQK,Pickens,Pickens County,GA,None,42.0,19.0,1.2105
1182.0,SO,SC,AIK,Aiken,Aiken Municipal,GA,None,41.0,23.0,0.7826
1448.0,SO,SC,EOE,Newberry,Newberry County,GA,None,17.0,0.0,0.0
1499.0,SO,SC,GRD,Greenwood,Greenwood County,GA,None,14.0,2.0,6.0
1591.0,SO,SC,RBW,Walterboro,Lowcountry Regional,GA,None,11.0,32.0,-0.6563
1602.0,SO,SC,BNL,Barnwell,Barnwell Regional,GA,None,10.0,0.0,0.0
1686.0,SO,SC,CDN,Camden,Woodward Field,GA,None,8.0,1.0,7.0
1728.0,SO,SC,DCM,Chester,Chester Catawba Regional,GA,None,7.0,0.0,0.0
1756.0,SO,SC,SMS,Sumter,Sumter,GA,None,7.0,4.0,0.75
1847.0,SO,SC,CKI,Kingstree,Williamsburg Regional,GA,None,5.0,0.0,0.0
1935.0,SO,SC,MKS,Moncks Corner,Berkeley County,GA,None,4.0,0.0,0.0
2012.0,SO,SC,OGB,Orangeburg,Orangeburg Municipal,GA,None,3.0,2.0,0.5
2051.0,SO,SC,35A,Union,"Union County, Troy Shelton Field",GA,None,2.0,0.0,0.0
2069.0,SO,SC,88J,Allendale,Allendale County,GA,None,2.0,3.0,-0.3333
2115.0,SO,SC,HVS,Hartsville,Hartsville Regional,GA,None,2.0,6.0,-0.6667
2116.0,SO,SC,HYW,Conway,Conway-Horry County,GA,None,2.0,2.0,0.0
2242.0,SO,SC,LKR,Lancaster,Lancaster County-Mc Whirter Field,GA,None,1.0,4.0,-0.75
2244.0,SO,SC,LUX,Laurens,Laurens County,GA,None,1.0,0.0,0.0
2248.0,SO,SC,MAO,Marion,Marion County,GA,None,1.0,0.0,0.0
139.0,GL,SD,FSD,Sioux Falls,Joe Foss Field,P,N,367874.0,392920.0,-0.0637
160.0,GL,SD,RAP,Rapid City,Rapid City Regional,P,N,273151.0,237692.0,0.1492
329.0,GL,SD,ABR,Aberdeen,Aberdeen Regional,P,N,23225.0,26404.0,-0.1204
356.0,GL,SD,PIR,Pierre,Pierre Regional,P,N,15983.0,16176.0,-0.0119
465.0,GL,SD,ATY,Watertown,Watertown Regional,CS,None,4975.0,5158.0,-0.0355
560.0,GL,SD,HON,Huron,Huron Regional,GA,None,2365.0,2699.0,-0.1237
698.0,GL,SD,RCA,Rapid City,Ellsworth AFB,GA,None,886.0,1088.0,-0.1857
933.0,GL,SD,BKX,Brookings,Brookings Regional,GA,None,147.0,1550.0,-0.9052
1033.0,GL,SD,SPF,Spearfish,Black Hills-Clyde Ice Field,GA,None,85.0,4.0,20.25
1040.0,GL,SD,MHE,Mitchell,Mitchell Municipal,GA,None,83.0,20.0,3.15
1180.0,GL,SD,0D8,Gettysburg,Gettysburg Municipal,GA,None,41.0,16.0,1.5625
1618.0,GL,SD,ICR,Winner,Winner Regional,GA,None,10.0,17.0,-0.4118
1769.0,GL,SD,1D1,Milbank,Milbank Municipal,GA,None,6.0,0.0,0.0
1829.0,GL,SD,VMR,Vermillion,Harold Davidson Field,GA,None,6.0,0.0,0.0
1908.0,GL,SD,AGZ,Wagner,Wagner Municipal,GA,None,4.0,0.0,0.0
1932.0,GL,SD,MDS,Madison,Madison Municipal,GA,None,4.0,0.0,0.0
1986.0,GL,SD,9D1,Gregory,"Gregory Municipal, Flynn Field",GA,None,3.0,0.0,0.0
2192.0,GL,SD,9F8,Hoven,Hoven Municipal,GA,None,1.0,0.0,0.0
36.0,SO,TN,MEM,Memphis,Memphis International,P,M,5376818.0,5546321.0,-0.0306
40.0,SO,TN,BNA,Nashville,Nashville International,P,M,4648000.0,4887925.0,-0.0491
95.0,SO,TN,TYS,Maryville,McGhee Tyson,P,S,839266.0,888995.0,-0.0559
148.0,SO,TN,CHA,Chattanooga,Lovell Field,P,N,300796.0,301803.0,-0.0033
177.0,SO,TN,TRI,Bristol/Johnson/Kingsport,Tri-Cities Regional TN/VA,P,N,202730.0,212809.0,-0.0474
766.0,SO,TN,MQY,Smyrna,Smyrna,GA,None,504.0,763.0,-0.3394
816.0,SO,TN,JWN,Nashville,John C Tune,GA,None,340.0,79.0,3.3038
849.0,SO,TN,NQA,Millington,Millington Regional Jetport,GA,None,278.0,401.0,-0.3067
950.0,SO,TN,MKL,Jackson,McKellar-Sipes Regional,GA,None,134.0,870.0,-0.846
986.0,SO,TN,SRB,Sparta,Upper Cumberland Regional,GA,None,108.0,200.0,-0.46
988.0,SO,TN,GCY,Greeneville,Greeneville-Greene County Municipal,GA,None,107.0,28.0,2.8214
1143.0,SO,TN,PHT,Paris,Henry County,GA,None,48.0,16.0,2.0
1204.0,SO,TN,DKX,Knoxville,Knoxville Downtown Island,GA,None,38.0,15.0,1.5333
1223.0,SO,TN,M33,Gallatin,Sumner County Regional,GA,None,36.0,0.0,0.0
1268.0,SO,TN,GKT,Sevierville,Gatlinburg-Pigeon Forge,GA,None,30.0,7.0,3.2857
1296.0,SO,TN,M54,Lebanon,Lebanon Municipal,GA,None,28.0,2.0,13.0
1402.0,SO,TN,MBT,Murfreesboro,Murfreesboro Municipal,GA,None,20.0,7.0,1.8571
1456.0,SO,TN,UCY,Union City,Everett-Stewart Regional,GA,None,17.0,6.0,1.8333
1489.0,SO,TN,RNC,McMinnville,Warren County Memorial,GA,None,15.0,14.0,0.0714
1522.0,SO,TN,CSV,Crossville,Crossville Memorial-Whitson Field,GA,None,13.0,6.0,1.1667
1550.0,SO,TN,DYR,Dyersburg,Dyersburg Regional,GA,None,12.0,23.0,-0.4783
1583.0,SO,TN,M91,Springfield,Springfield Robertson County,GA,None,11.0,4.0,1.75
1588.0,SO,TN,MRC,Columbia/Mount Pleasant,Maury County,GA,None,11.0,21.0,-0.4762
1632.0,SO,TN,PVE,Darden,Beech River Regional,GA,None,10.0,5.0,1.0
1655.0,SO,TN,GZS,Pulaski,Abernathy Field,GA,None,9.0,40.0,-0.775
1675.0,SO,TN,0A9,Elizabethton,Elizabethton Municipal,GA,None,8.0,0.0,0.0
1702.0,SO,TN,MMI,Athens,McMinn County,GA,None,8.0,46.0,-0.8261
1704.0,SO,TN,MNV,Madisonville,Monroe County,GA,None,8.0,11.0,-0.2727
1705.0,SO,TN,MOR,Morristown,Moore-Murrell,GA,None,8.0,49.0,-0.8367
1749.0,SO,TN,RKW,Rockwood,Rockwood Municipal,GA,None,7.0,0.0,0.0
1757.0,SO,TN,THA,Tullahoma,Tullahoma Regional Airport/Wm Northern Field,GA,None,7.0,15.0,-0.5333
1843.0,SO,TN,BGF,Winchester,Winchester Municipal,GA,None,5.0,4.0,0.25
1959.0,SO,TN,UOS,Sewanee,Franklin County,GA,None,4.0,0.0,0.0
1994.0,SO,TN,CKV,Clarksville,Outlaw Field,GA,None,3.0,2.0,0.5
2003.0,SO,TN,HDI,Cleveland,Hardwick Field,GA,None,3.0,75.0,-0.96
2123.0,SO,TN,M01,Memphis,General Dewitt Spain,GA,None,2.0,0.0,0.0
2173.0,SO,TN,3A2,Tazewell,New Tazewell Municipal,GA,None,1.0,0.0,0.0
2268.0,SO,TN,RVN,Rogersville,Hawkins County,GA,None,1.0,0.0,0.0
2271.0,SO,TN,SCX,Oneida,Scott Municipal,GA,None,1.0,0.0,0.0
2274.0,SO,TN,SNH,Savannah,Savannah-Hardin County,GA,None,1.0,4.0,-0.75
4.0,SW,TX,DFW,Fort Worth,Dallas/Fort Worth International,P,L,27219285.0,28482417.0,-0.0443
8.0,SW,TX,IAH,Houston,George Bush Intercontinental/Houston,P,L,20030898.0,20767144.0,-0.0355
44.0,SW,TX,AUS,Austin,Austin-Bergstrom International,P,M,4268536.0,4181956.0,0.0207
45.0,SW,TX,HOU,Houston,William P Hobby,P,M,4246907.0,4239375.0,0.0018
47.0,SW,TX,DAL,Dallas,Dallas Love Field,P,M,4021976.0,3988199.0,0.0085
48.0,SW,TX,SAT,San Antonio,San Antonio International,P,M,4018866.0,3911726.0,0.0274
73.0,SW,TX,ELP,El Paso,El Paso International,P,S,1613946.0,1669792.0,-0.0334
112.0,SW,TX,LBB,Lubbock,Lubbock Preston Smith International,P,S,562241.0,577587.0,-0.0266
119.0,SW,TX,MAF,Midland,Midland International,P,S,488928.0,491847.0,-0.0059
123.0,SW,TX,AMA,Amarillo,Rick Husband Amarillo International,P,S,453459.0,458228.0,-0.0104
126.0,SW,TX,HRL,Harlingen,Valley International,P,S,417557.0,442838.0,-0.0571
134.0,SW,TX,CRP,Corpus Christi,Corpus Christi International,P,S,388856.0,422391.0,-0.0794
138.0,SW,TX,MFE,McAllen,McAllen Miller International,P,S,372640.0,413693.0,-0.0992
168.0,SW,TX,GRK,Killeen,Robert Gray AAF,P,N,232299.0,216129.0,0.0748
217.0,SW,TX,LRD,Laredo,Laredo International,P,N,106682.0,113974.0,-0.064
229.0,SW,TX,ABI,Abilene,Abilene Regional,P,N,87682.0,90369.0,-0.0297
234.0,SW,TX,BRO,Brownsville,Brownsville/South Padre Island International,P,N,82723.0,91258.0,-0.0935
236.0,SW,TX,CLL,College Station,Easterwood Field,P,N,80948.0,90895.0,-0.1094
239.0,SW,TX,TYR,Tyler,Tyler Pounds Regional,P,N,76168.0,78482.0,-0.0295
245.0,SW,TX,ACT,Waco,Waco Regional,P,N,68381.0,76410.0,-0.1051
250.0,SW,TX,SJT,San Angelo,San Angelo Regional/Mathis Field,P,N,64865.0,71008.0,-0.0865
273.0,SW,TX,SPS,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,P,N,47191.0,45948.0,0.0271
312.0,SW,TX,BPT,Beaumont/Port Arthur,Southeast Texas Regional,P,N,28086.0,34806.0,-0.1931
325.0,SW,TX,GGG,Longview,East Texas Regional,P,N,24835.0,26333.0,-0.0569
335.0,SW,TX,BIF,Fort Bliss/El Paso/,Biggs AAF (Fort Bliss),GA,None,20144.0,12382.0,0.6269
354.0,SW,TX,DRT,Del Rio,Del Rio International,P,N,16028.0,17651.0,-0.0919
416.0,SW,TX,LBX,Angleton,Brazoria County,GA,None,8960.0,10925.0,-0.1799
419.0,SW,TX,VCT,Victoria,Victoria Regional,CS,None,8415.0,10138.0,-0.17
439.0,SW,TX,GLS,Galveston,Scholes International at Galveston,GA,None,6947.0,9707.0,-0.2843
593.0,SW,TX,SKF,San Antonio,Lackland AFB (Kelly Field Annex),GA,None,1991.0,1462.0,0.3618
599.0,SW,TX,EFD,Houston,Ellington Field,GA,None,1924.0,2003.0,-0.0394
693.0,SW,TX,DYS,Abilene,Dyess AFB,GA,None,898.0,1334.0,-0.3268
714.0,SW,TX,FTW,Fort Worth,Fort Worth Meacham International,GA,None,751.0,264.0,1.8447
720.0,SW,TX,NFW,Fort Worth,Fort Worth NAS Jrb/Carswell Field,GA,None,708.0,0.0,0.0
734.0,SW,TX,AFW,Fort Worth,Fort Worth Alliance,GA,None,634.0,1297.0,-0.5112
768.0,SW,TX,RKP,Rockport,Aransas County,GA,None,502.0,617.0,-0.1864
769.0,SW,TX,07TA,Danbury,Salaika Aviation,GA,None,500.0,400.0,0.25
828.0,SW,TX,ADS,Dallas,Addison,GA,None,319.0,776.0,-0.5889
890.0,SW,TX,SGR,Houston,Sugar Land Regional,GA,None,191.0,167.0,0.1437
905.0,SW,TX,07TE,Corpus Christi,Cuddihy Field,GA,None,175.0,0.0,0.0
924.0,SW,TX,FST,Fort Stockton,Fort Stockton-Pecos County,GA,None,151.0,77.0,0.961
928.0,SW,TX,NGP,Corpus Christi,Corpus Christi NAS/Truax Field,GA,None,150.0,0.0,0.0
936.0,SW,TX,E38,Alpine,Alpine-Casparis Municipal,GA,None,143.0,163.0,-0.1227
963.0,SW,TX,DWH,Houston,David Wayne Hooks Memorial,GA,None,124.0,43.0,1.8837
967.0,SW,TX,ASL,Marshall,Harrison County,GA,None,119.0,4.0,28.75
997.0,SW,TX,ARM,Wharton,Wharton Regional,GA,None,102.0,0.0,0.0
1006.0,SW,TX,PSX,Palacios,Palacios Municipal,GA,None,100.0,55.0,0.8182
1021.0,SW,TX,GKY,Arlington,Arlington Municipal,GA,None,93.0,23.0,3.0435
1035.0,SW,TX,XA89,Carrizo Springs,Faith Ranch,GA,None,85.0,0.0,0.0
1037.0,SW,TX,SNK,Snyder,Winston Field,GA,None,84.0,33.0,1.5455
1097.0,SW,TX,XS75,Round Mountain,West Ranch,GA,None,60.0,0.0,0.0
1100.0,SW,TX,DHT,Dalhart,Dalhart Municipal,GA,None,58.0,6.0,8.6667
1200.0,SW,TX,TPL,Temple,Draughon-Miller Central Texas Regional,GA,None,39.0,3.0,12.0
1212.0,SW,TX,DTO,Denton,Denton Municipal,GA,None,37.0,52.0,-0.2885
1231.0,SW,TX,GPM,Grand Prairie,Grand Prairie Municipal,GA,None,34.0,0.0,0.0
